id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName
UgwNhVy6OosToyij-Nt4AaABAg,1,0,"2024-06-10 14:07:29",@robertoferrazdeandrade3267,"qual o nome do gay que ameaçou a amanda nome e @?",UCFuKtJyg7jNc25sWcPffPVw,http://www.youtube.com/@robertoferrazdeandrade3267,0,,
UgwNhVy6OosToyij-Nt4AaABAg.A4VwJxMVDBCA4Wz7Mr07AU,,0,"2024-06-10 23:51:14",@brumtt,"Nikole chupetinha",UCjibw2Dnz1-Qn-R91c1hkNg,http://www.youtube.com/@brumtt,1,UgwNhVy6OosToyij-Nt4AaABAg,@robertoferrazdeandrade3267
UgyXAw02edIngW9mV_Z4AaABAg,0,0,"2024-06-10 14:02:04",@caprichosparanoia,"Queria ver esse estudo da radicalização feminina no Brasil, só tem dados gringos. Ademais, finalmente deram um bom fim para esse canal.🧠",UC73bEFdI8wRQNz3z06VIgUA,http://www.youtube.com/@caprichosparanoia,0,,
UgwUt-mgVbg3sPWlP4x4AaABAg,0,3,"2024-06-10 13:55:13",@rebecadeoliveiralourencolo514,"Os discursos de Erika Hilton sempre começam no ponto zero e terminam como um trem descarrilhado! Ou um avião em queda livre! 🤪🤪🤪",UCXlVxSzPMhjJae0vZMp3k-g,http://www.youtube.com/@rebecadeoliveiralourencolo514,0,,
UgwpvgyiGdqBcA8a4ep4AaABAg,0,1,"2024-06-10 13:54:13",@brumtt,"MVL pensa?",UCjibw2Dnz1-Qn-R91c1hkNg,http://www.youtube.com/@brumtt,0,,
UgxLjCZpSxWci30_gX94AaABAg,0,0,"2024-06-10 13:43:09",@Neskotek,"Isso é uma aberração, mil vezes a deputada Zanata ou a Amanda Mulheres a sério, bonitas, com a cabeça e o coração no sítio certo. Na minha infância e adolescência, isso era considerado distúrbio mental e para mim continua a ser. Nem o Brasil vos tolera, querem impor o anti-natural, por demanda de pervertidos bilionários que têm uma agenda negra, contra a família e a humanidade.",UC5LFxVcyAcoiKpJnhHtreHw,http://www.youtube.com/@Neskotek,0,,
Ugz000ZieBCYY2MCUP14AaABAg,0,0,"2024-06-10 13:35:00",@Forwin182,"Ótimo vídeo 👏👏👏👏",UCWmc0YmNKae1uiekBzz-NQw,http://www.youtube.com/@Forwin182,0,,
UgwnZU8GzOYEgNsnAh94AaABAg,0,0,"2024-06-10 13:32:00",@Thaispla,"""Pessoas que gestam"" é o maior desmerecimento que se dá à figura da mãe. ""Filho de chocadeira"" passa a fazer muito sentido se ao inves de mãe, veio de uma ""pessoa quw gesta"". O movimento feminista sempre desprezou as mães, isso é herança dessa baboseira.",UCoVou7LKjO9MUXgg87Y8yoQ,http://www.youtube.com/@Thaispla,0,,
UgwgX2Z0_mdAjnTk4yp4AaABAg,0,0,"2024-06-10 13:30:03",@user-xd5qw1qq5l,"Excelente quadro, façam mais como este, obrigado!",UCasLGQvcLAITVzz9IExQn4A,http://www.youtube.com/@user-xd5qw1qq5l,0,,
UgxZb6KN2lV9LKU4ZWh4AaABAg,0,0,"2024-06-10 13:27:49",@Matheus-bc5tz,"Mano que nojo dessa mlk incentivando violencia na cara de pau mesmo. (11:49) Eu sou contra violencia na maioria das vezes, mas que um mlk desses merece mto apanhar na rua, só pra saber o que de fato elle está icentivando.",UCTURvfXaHPf0R3eqGwG4yMg,http://www.youtube.com/@Matheus-bc5tz,0,,
Ugxy_7bdZjaLGy6FZOZ4AaABAg,0,0,"2024-06-10 13:20:31",@helenc.m.435,"13:48 Deve ser mesmo muito triste ter como definição ou aspecto principal de si a sexualidade. Isso é tão pífio, razo e primitivo… tem tantas coisas mais importantes que isso num ser humano!",UCcSRVC-ZM9bV323thtCIWXA,http://www.youtube.com/@helenc.m.435,0,,
UgyWSkL2I_U3aa-AF0p4AaABAg,0,0,"2024-06-10 13:18:49",@daviaraujo4592,"Essa coisa esnobando a outra mulher atoa, e geral defendendo essa estranha pq o Nikolas deu essa patada nela.",UCY3IRRTWe-u56XUZBRQ_MkA,http://www.youtube.com/@daviaraujo4592,0,,
Ugy5pZKg-jBPmEjLKo14AaABAg,0,0,"2024-06-10 13:18:43",@PedroHenriqueA20,"Estou curioso para saber quem vai ser a próxima pessoa a ser analisada nesse quadro ""o que o MBL pensa""",UC0onazjND5S0XIxd_UoteHQ,http://www.youtube.com/@PedroHenriqueA20,0,,
UgyZbXy0MU_gxm253GZ4AaABAg,0,0,"2024-06-10 13:17:31",@neonparadise3095,"Parece o discurso do sujeito de bigode do século passado. Extremismo total.",UCbFCYz_z7_4E6vshNeNNuSA,http://www.youtube.com/@neonparadise3095,0,,
UgwZy0kjJ3bRT-5QD-54AaABAg,0,0,"2024-06-10 13:17:00",@sliguiliguilou,"O que MBL pensa sobre Nikolas Ferreira?",UCd9Go8_tDST8OITwqXdJYbQ,http://www.youtube.com/@sliguiliguilou,0,,
UgzGwvLB-ZG-k18jdFd4AaABAg,0,0,"2024-06-10 13:12:39",@lopex48,"Renan acho que quem você chama de Beti Clarão não é Beti Clarão. Talvez você esteja confundindo pessoas de vídieos diferentes.",UCHxYNhBfhjJUYA1qvziiBNQ,http://www.youtube.com/@lopex48,0,,
UgzH8p36_o6LZg1iZX94AaABAg,0,0,"2024-06-10 13:09:33",@GustavoSilva-dq3sq,"Primeiro que Erika hilton é um cara porra, tem que tratar como mulher não, loucura essa geração doida.",UCYBJp3ChBSYTF81df-Vi_tg,http://www.youtube.com/@GustavoSilva-dq3sq,0,,
UgzSeC_0kSxSDLUGMHl4AaABAg,0,1,"2024-06-10 13:09:18",@marianaoriks,"Só verdades!",UCUE4kDD_SiKcpbNmE7jAsrw,http://www.youtube.com/@marianaoriks,0,,
UgxSiynaGoD3T7TBc754AaABAg,0,0,"2024-06-10 13:09:14",@brunoluka7478,"Esse deputade é fod@ kkkkkkkkkkkk",UCjVh_S5DFlRSeTrtSCt7SeA,http://www.youtube.com/@brunoluka7478,0,,
UgzEAXimeAla4ObUzzB4AaABAg,0,0,"2024-06-10 13:07:29",@helenc.m.435,"Homens, mulheres e 300 tipos de gays.",UCcSRVC-ZM9bV323thtCIWXA,http://www.youtube.com/@helenc.m.435,0,,
UgzvTfBPc1ZlJTcIRYR4AaABAg,2,1,"2024-06-10 12:59:07",@biah1822,"Sou mulher, sou lésbica, sou de centro-esquerda e CONCORDO COM absolutamente TUDO o que foi dito neste vídeo.",UCV9LheSGHKRhBzZW85Tj5pw,http://www.youtube.com/@biah1822,0,,
UgzvTfBPc1ZlJTcIRYR4AaABAg.A4VoV7NTUL8A4W3oN8wbg4,,0,"2024-06-10 15:21:41",@antoniocarlosoliveira9146,"Pergunta: já vi gente querendo mudar a definição de lésbica para "" não-homens ( sim , o termo é "" não-homens"" ) atraídos a outros não-homens "" , oque pensa sobre isso ? Quando eu vi pela primeira vez senti um discurso meio misógino por trás, querer reduzir uma mulher a um "" não homem "" , mas não sei , talvez seja só eu.",UCU9pkQKBXzSX6y4amjlNYOw,http://www.youtube.com/@antoniocarlosoliveira9146,1,UgzvTfBPc1ZlJTcIRYR4AaABAg,@biah1822
UgzvTfBPc1ZlJTcIRYR4AaABAg.A4VoV7NTUL8A4W9C1wSG5I,,0,"2024-06-10 16:08:45",@biah1822,"@@antoniocarlosoliveira9146 , confesso que eu ainda não havia ouvido falar nisso. Mas a impressão que me dá é justamente essa, a de quererem apagar a figura feminina. Eu me indigno quando ouço ""pessoa que gesta"", ""leite humano"" em vez de ""leite materno"" e estarreço com o mais recente ""buraco bônus"" em substituição à v4gin4!",UCV9LheSGHKRhBzZW85Tj5pw,http://www.youtube.com/@biah1822,1,UgzvTfBPc1ZlJTcIRYR4AaABAg,@biah1822
UgynCFbYjjrU6Qa-fxZ4AaABAg,0,2,"2024-06-10 12:58:46",@carloslinan88,"Vou comprar uma passagem só de ida para a Erika Hilton para a Palestina p espalhar a palavra por lá. O mundo precisa ouvir esta guerreira!",UC_UvMcMtjaMkFkWNQFXg0Wg,http://www.youtube.com/@carloslinan88,0,,
UgyGkddhkJeiDraGMHp4AaABAg,0,0,"2024-06-10 12:55:36",@samuelabreudebrito4578,"Alguém poderia dar a violência à donzela que tanto pede...",UCY8sXCQc7dqu-rmjAIGrYEg,http://www.youtube.com/@samuelabreudebrito4578,0,,
UgwoL2PcjwvtLsxDHwJ4AaABAg,0,0,"2024-06-10 12:49:27",@fernandocabral5537,"Na parte do discurso na av paulista eu tive que tomar um Rivotril pra não infartar.",UCCHreRoqrjH3RQkjIYxjVaA,http://www.youtube.com/@fernandocabral5537,0,,
UgyLrI-6yqHE66_uwDt4AaABAg,0,3,"2024-06-10 12:44:26",@Elias-by9xf,"Para mim, a questão é: Temos homens, mulheres e uma minoria com variações tanto genéticas quanto psicológicas. É essencial que todos se respeitem mutuamente. Ou seja, a categoria ""outros"" deve ser respeitada, mas não deve tentar se passar por homens ou mulheres como se tivessem nascido assim. Essa categoria inclui muitas identidades diferentes. Para a categoria ""outros"", surgem complicações, como a escolha de qual banheiro usar. Por exemplo, um homem trans (uma mulher que se identifica como homem e tem aparência mais masculina, mas ainda apresenta alguns traços femininos) é biologicamente uma mulher, mas pode enfrentar problemas ao usar o banheiro feminino e pode ser assediado se usar o banheiro masculino. A solução, considerando que essa é uma minoria, seria utilizar banheiros individuais, geralmente destinados a pessoas com deficiência. Dessa forma, evitam-se problemas com os banheiros, proporcionando cabines individualizadas. Essas cabines seriam usadas por pessoas que se sentem desconfortáveis em usar os banheiros tradicionais ou que possam causar desconforto a outras pessoas por não parecerem um homem ou uma mulher. No convívio diário, todos devem se respeitar em suas escolhas. Precisamos acabar com políticas que diferenciam homens de mulheres, reconhecendo que todos são pessoas, exceto em casos específicos, como a gravidez, onde a diferença é clara. Além disso, a diferença no tempo de contribuição para o INSS não deve variar por ser homem ou mulher. Um exemplo é um caso no Ceará, onde um homem se identificou como mulher para se aposentar mais cedo e ganhou na justiça.",UCY8XhQnOXmiZLRe6W5LYrqw,http://www.youtube.com/@Elias-by9xf,0,,
UgyoieT9tNVtzpQxzaB4AaABAg,0,0,"2024-06-10 12:37:04",@celtablack3415,"Gostei do formato do vídeo, Renan. É uma boa aposta",UCsDlId9WLHEqnJiNIRwgF7g,http://www.youtube.com/@celtablack3415,0,,
Ugwd-y5Vs5D1gj23W854AaABAg,0,0,"2024-06-10 12:34:25",@user-dv3ts9xq4j,"Uma vez homem, sempre homem. Chamar ele de ela não vai só contra meus princípios, mas vai contra a realidade, o factual, como eu poderia me opor, ou tentar me impor, ao que é imperativo? Mas de relativismo em relativismo, como o Renan faz a fim de amenizar seu discurso, marcharemos, caminhando para trás, para algo obscuro.",UCOs81ycx-Xc9QG2F8MvDRSw,http://www.youtube.com/@user-dv3ts9xq4j,0,,
UgwYKY9bCpi56QSlhch4AaABAg,0,1,"2024-06-10 12:31:52",@ericarampinelli8104,"Foi cirurgico em falar sobre ""síndrome do impostor"" como força motriz para o desejo da mulher trans em atacar a mulher biológica!",UCZKlYOR_xRT3gJoGMJiJrmw,http://www.youtube.com/@ericarampinelli8104,0,,
Ugwu36blZtaUGrlCqvx4AaABAg,0,1,"2024-06-10 12:31:28",@FamiliaSeragiollicomDeus,"Apoiado número gênero e grau",UCJNzhGhNT2mf2lVIg7YRRQg,http://www.youtube.com/@FamiliaSeragiollicomDeus,0,,
UgxX7NqDFrbeshGO6pR4AaABAg,0,0,"2024-06-10 12:29:44",@edsoncardoso3671,"Um lgbt sendo lgbtofobico",UCmsIS_wdHMaJoXw0vjQ7TUA,http://www.youtube.com/@edsoncardoso3671,0,,
UgxMzxSQNrpVBrQKS2J4AaABAg,0,0,"2024-06-10 12:28:44",@cris0910able,"a mesma esuerda que fala de amor, comete ódio contra quem pensa dierente",UCBi3MrRU1kVFHPQKXrDo6sg,http://www.youtube.com/@cris0910able,0,,
UgzcguzzEm6nEITAp4B4AaABAg,0,3,"2024-06-10 12:28:01",@edsoncardoso3671,"Ele faz uma oposição contra a Erika tendo cuidado no falar, as pessoas podem falar de Erika porem Erika não pode falar de ninguem, os discursos contra Erika são bem piores do que falar de cabelo.",UCmsIS_wdHMaJoXw0vjQ7TUA,http://www.youtube.com/@edsoncardoso3671,0,,
UgzlvjW9xrHIv5HVEJN4AaABAg,0,1,"2024-06-10 12:26:15",@leidsonreis560,"Por tudo que a Erica já ouviu na câmara, mandar hidratar um cabelo não é absolutamente nada. Discurso de ódio da Erica? Você tá brincando né Renan… Você pode discordar de certas definições, termos e nomenclaturas que ela ou a comunidade que ela representa usam, certamente como em todo campo político há esse tipo de exagero que chocam e são feitos propositalmente, incluindo o MBL, mas isso não representa a ideia. Tanto o MBL quanto alguns parlamentares de esquerda que acompanho, fazer espantalhos para poder bater, fazem isso com vcs, e vc está fazendo isso agora, enfim, só desinformação e briga burra de torcida. Querer colocar o discurso da Erica em favor da comunidade trans como um ataque a mulheres sis foi uma das coisas mais toscas que já vi você fazendo. Assim como aconteceu com o Arthur, minha admiração por você só vai despencando, do MBL de maneira geral, pra mim só restou o Kim e o Guto, vamos ver até quando…",UC8VcLgwYVZjVlJuwAHibMWg,http://www.youtube.com/@leidsonreis560,0,,
UgyRWSCBY666oofJq4B4AaABAg,0,1,"2024-06-10 12:25:15",@johnnyjoestar7769,"Nada supera Boyceta kkkkkkkkkk",UCIPh9hr4PZDvLqRF7EZaAjg,http://www.youtube.com/@johnnyjoestar7769,0,,
Ugx4EBVFCfpmhTIVbbV4AaABAg,0,0,"2024-06-10 12:11:20",@patrickgomesdealmeida5066,"13:12 e, por vezes, até se for a diva deles é capaz de machucá-los, só que são obrigados a esconder esse sentimento de inveja, pelo ""bem da causa"" LGBTQIA+ (e tudo de letra que eu esqueci nessa sigla).",UCEqdAVgCeJYCTjV-ZEW0Tkg,http://www.youtube.com/@patrickgomesdealmeida5066,0,,
UgxvdftKo6lDoYPCy5Z4AaABAg,0,0,"2024-06-10 12:08:04",@user-mh5wl1yn2p,"Resumo do MBL e sua turma: ""Ain, nós somos heteros e brancos, não nos oprimam, temos poucos direitos e facilidades""",UCrozk-H7EGOQcGN1HcGGO_A,http://www.youtube.com/@user-mh5wl1yn2p,0,,
UgyzaDxZ1-tfJdOh6Jl4AaABAg,0,0,"2024-06-10 12:01:39",@edgarmachado1962,"Esse deputado que se entitula mulher é uma piada. E isso só demonstra o que o processo de doutrinação é capaz de fazer, por isso que esse projeto macabro está se voltando cada vez mais para a base da sociedade que é a família e mais específicamente para as crianças da família. E falou do cabelo já desceu o nível kkkk.",UC6UDIloErglMa1DRKGAO7Aw,http://www.youtube.com/@edgarmachado1962,0,,
UgxZKk_YL9awgdNqyY54AaABAg,0,0,"2024-06-10 12:01:14",@dicasdanonna322,"É pq a nascida mulher é SÓ uma pessoa que menstrua e gesta, mas o nascido homem que se transforma todo nos anabols e plásticas, são mulheres e ponto.",UCmBN8DNKUAAlauw4e4AO81Q,http://www.youtube.com/@dicasdanonna322,0,,
UgxXEBp3RDbDoGIPPyt4AaABAg,0,0,"2024-06-10 12:00:44",@Dobermann_Dobermann,"Eles sao tao radicais que se colocam como nossos inimigos ...por que tem raiva das pessoas normais...transparecem o ódio pela socieda...deveriam tratar essa raiva...no medico Por isso acho extremamente ERRADO ....o MBL ser contra a Russia ... lá vc pode ser gay ...trans etc...mas não pode usar isso como.politica ou propaganda ....unico pais wue é resistencia em tradiçao e familia",UCqM1SioiP9f1IXUBtIBwGNw,http://www.youtube.com/@Dobermann_Dobermann,0,,
UgzR7_XUMfpHS2kgZHZ4AaABAg,0,0,"2024-06-10 12:00:22",@Jornz,"os psiquiatras se regozijam",UC3PEnQui0p5H9brkPPo4Lbw,http://www.youtube.com/@Jornz,0,,
UgwfX4OXDZ1YBWR_OX94AaABAg,0,0,"2024-06-10 11:59:27",@walteralvessoares4274,"Esse traveco fala isso,e tem foto do tche Guevara na parede",UC324h5X6w56TkZyzWkE34Sw,http://www.youtube.com/@walteralvessoares4274,0,,
UgxnoX5ESg6wLr42mCp4AaABAg,0,0,"2024-06-10 11:59:03",@Jornz,credo,UC3PEnQui0p5H9brkPPo4Lbw,http://www.youtube.com/@Jornz,0,,
Ugx_b9qINsuMQiOj1lJ4AaABAg,0,2,"2024-06-10 11:58:34",@renatareismoura6591,"Discurso totalitário, acordem família e sociedade brasileira",UCo6wCsxdaqZXQaEhsIkpmwA,http://www.youtube.com/@renatareismoura6591,0,,
UgyCN-LNfvrQ1xbWwUt4AaABAg,0,0,"2024-06-10 11:57:03",@renatareismoura6591,"É uma loucura , um frenesi coletivo e inversão de valores. É também a tentativa da destruição da família e dos valores de sociedade",UCo6wCsxdaqZXQaEhsIkpmwA,http://www.youtube.com/@renatareismoura6591,0,,
Ugzls1v5yBl_to49XLh4AaABAg,0,0,"2024-06-10 11:55:15",@edna8703,"imagino quantas horas essa “ modelo” deve gastar para se montar e ficar parecida com uma mulher, por isso tanta raiva. 😂",UCuoEOevxilOsW9JeSWY0xRA,http://www.youtube.com/@edna8703,0,,
UgxLIRaGC1_ThOVJnKl4AaABAg,0,0,"2024-06-10 11:53:32",@Dobermann_Dobermann,"Ixxi.....kkkkkkk...inimigos das mulheres biologicas",UCqM1SioiP9f1IXUBtIBwGNw,http://www.youtube.com/@Dobermann_Dobermann,0,,
UgywJm4bQAVcBhmOlvF4AaABAg,0,0,"2024-06-10 11:41:44",@marcelomkdesign,"corta vento de riquinho",UCabO7moc0JW7Ne-eXU829ag,http://www.youtube.com/@marcelomkdesign,0,,
Ugwo5w3gcC6eVnL5fQp4AaABAg,0,0,"2024-06-10 11:41:33",@igorbarizza7751,"que nojenta mano o brasil nao tem mais gente e nao é de hoje.",UC_6B6lV4_1Qc0Y9hVMF1GOg,http://www.youtube.com/@igorbarizza7751,0,,
UgxGCbDhfGS_3fBEQZB4AaABAg,0,0,"2024-06-10 11:41:25",@Thiago-ph1cv,"Quero saber quem é esse cara aí brabo desse jeito vem aqui na academia dá um treino comigo vamos ver treino de boxe ver se ele é bravo mesmo pode fazer chegar até ele se você conseguir aí eu sou do Rio de janeiro da Taquara pode vir a minha academia treinar comigo",UCjQBWaeNMxir9dI3UsDf_Sw,http://www.youtube.com/@Thiago-ph1cv,0,,
UgwtvD7LIyEh03xSUkl4AaABAg,0,0,"2024-06-10 11:39:46",@Rodrigobentoelemesmo,"Video besta cara... Metade do vídeo feito pra dizer de forma indireta e culta ""ela não é mulher"", apenas pra buscar eleitores contra a homossexualidade. Os únicos pontos que deveriam ser abordados num vídeo (Se é que o MBL tinha que falar sobre isso) eram: Pode uma deputada ser eleita APENAS por ser trans, mesmo fazendo um trabalho ruim? Ela efetivamente faz um trabalho ruim? A comunidade militante LGBT não poderia se contentar apenas em fazer proselitismo para adultos? Quando vamos parar de ter deputados se xingando como se estivéssemos na quinta série? Quando isso vai dar em alguma coisa? O resto é criação de gado.",UCgyiX2fNzkegmVT8bPR6CVA,http://www.youtube.com/@Rodrigobentoelemesmo,0,,
UgwqNMQezOq8sQB4s4V4AaABAg,0,0,"2024-06-10 11:13:20",@gustavobatista8590,"Mal começou e só falou merda",UCS3PKhzwc7QU-25yp4H8QkA,http://www.youtube.com/@gustavobatista8590,0,,
UgxM-mHmAuOd7mJnwgB4AaABAg,0,0,"2024-06-10 11:11:20",@cristianoteodoro2630,"alo meu genero e c.ceta kkkkkkkkkkkkkkkkkkkkkkkkkk",UCE9Wbtbq02SQQMj3FYl2HYA,http://www.youtube.com/@cristianoteodoro2630,0,,
Ugz0clwuMrwFLWRv1dZ4AaABAg,0,0,"2024-06-10 11:10:23",@Ricardo.Alexandre,"É como eu disse num vídeo que eu fiz sobre Erika Hilton: - Erika Hilton é o mau em pessoa.",UCkArIf3LGOVDPye0PikLB6g,http://www.youtube.com/@Ricardo.Alexandre,0,,
Ugy4D1apxKWFmJHxT9p4AaABAg,0,0,"2024-06-10 11:08:22",@LancarVieira,"eu não sou muito do papo de ""não dar palco"". mas o caso de Beti Clarão foi um dos que acabou alavancando a visibilidade..",UCLWQ8s5FQGBvP7mPZHb1RVg,http://www.youtube.com/@LancarVieira,0,,
UgxxSqYxloAHSMZtkqd4AaABAg,0,2,"2024-06-10 11:04:40",@rosanamaria939,👏👏👏👏👏,UCoOKgrTr_umLngD3_JlUC7w,http://www.youtube.com/@rosanamaria939,0,,
Ugw4V28qiBHzakSn84d4AaABAg,0,0,"2024-06-10 11:04:27",@rosanamaria939,"concordo! ódio por parte dessa ser que não gesta … estamos sendo difamadas e sofremos intolerância deste grupo sim!",UCoOKgrTr_umLngD3_JlUC7w,http://www.youtube.com/@rosanamaria939,0,,
UgwT3Lw_ZrNk1fv5UR54AaABAg,0,0,"2024-06-10 11:03:46",@matheusroque1078,"Esse cara meu ele é burro primeiro falar isso junta 3 pra bater em uma pessoa meu a hora que a parece alguém muito mais Forte eles se ferram",UC-jbqnUp7HGhAyMyLR58mTQ,http://www.youtube.com/@matheusroque1078,0,,
UgzpKKLUYczVhgg5WeB4AaABAg,0,3,"2024-06-10 11:01:07",@beatrizhigashikata7810,"Acho tenebroso como esse tipo de gente normaliza tanto um discurso agressivo, como se fosse a coisa mais admirável do mundo xingar alguém ou dizer que irá agredi-la. Absolutamente terrível.",UC4s1WKDTZrPdf7rWnujvU_w,http://www.youtube.com/@beatrizhigashikata7810,0,,
UgyK-82mYLqzD45ueap4AaABAg,0,2,"2024-06-10 11:00:41",@vicamendes28,"Eu sempre gostei tanto das suas análises renais 🥺",UCPP9sxHGTQ9UYVreV1NUxPA,http://www.youtube.com/@vicamendes28,0,,
UgwxsWC-KGCVUPS2ehN4AaABAg,0,0,"2024-06-10 11:00:08",@alanesaldanha4359,"O rapaz que quer resolver as coisas no soco, só mostra sua natureza masculina e cheia de testosterona. Uma mulher dificilmente falaria isso.",UC1U5ogr1miXpXcazSSoz8hA,http://www.youtube.com/@alanesaldanha4359,0,,
UgxoG3p0qvsuUbzgdXx4AaABAg,0,0,"2024-06-10 10:59:44",@auamyhousburn8304,"Homens hétero, homens gays, homens trans, nenhum gosta de mulher, os heterossexuais (maioria) desejam mulheres, mas preferem a companhia de seus amigos. Fato.",UCv-y51ljmY1UEQ4IsipysMA,http://www.youtube.com/@auamyhousburn8304,0,,
UgwpOkJFzR00Ji9jnGN4AaABAg,0,0,"2024-06-10 10:56:44",@Moranguinho13503,"O TRANS... O NOME JA DIZ TUDO: SE TRANFORMA, JA NOS MULHERES NÃO PRECISAMOS NOS TRANS-FORMAR. PURA INVEJA DESSAS COISAS QUE QUEREM SER O QUE NÃO SAO.",UCmgdQ7Ht95sAToYjs1l9Xbw,http://www.youtube.com/@Moranguinho13503,0,,
UgwPKx_pGrbU2ROfKlJ4AaABAg,0,3,"2024-06-10 10:46:14",@rodrigofilhote9338,"Nossa daria pra fazer esse discurso na ONU ,se a ONU fosse um lugar bom pra discursar.",UCbaIxanWF1FIUgwcQVH2WoA,http://www.youtube.com/@rodrigofilhote9338,0,,
Ugyy2U7E-IONJAztDwl4AaABAg,0,1,"2024-06-10 10:42:14",@AriannaHilgenberg,"A maravilhosa e inteligente Érika Hilton sofre diariamente ataques de baixo nível no Plenário. Esses comentários são ignorantes e sem fundamento. Talvez um pouco mais de leitura possa aumentar seu conhecimento. Sugiro refazer o vídeo com mais conteúdo válido. Você não tem lugar de fala.",UC1ZYr83NRx4zmRyK5AhpsRg,http://www.youtube.com/@AriannaHilgenberg,0,,
UgxCZtcS8AKAfuYzW9V4AaABAg,0,0,"2024-06-10 10:32:06",@VicDanne,"Pessimo Deputado.",UC37nCQ9ynAhcc8EPVoPH5Bw,http://www.youtube.com/@VicDanne,0,,
Ugx1dJZccpITx5eS4xh4AaABAg,0,0,"2024-06-10 10:25:39",@IvoLinharesivo,"Digo mais . Se um camarada desse do vídeo ai, te agredi, vc reagi e troca soco com o cara, vc ainda pode responder por crime de homofobia pq se defendeu.",UCsw3g38v-GhhBkz0JzWZ37A,http://www.youtube.com/@IvoLinharesivo,0,,
UgzakLJkqlXvXX6jmtp4AaABAg,0,0,"2024-06-10 10:22:49",@olavomendes8560,"Oque eu penso é contra a lei",UCjjC_bHTWYWB_SbmAIyS5Ag,http://www.youtube.com/@olavomendes8560,0,,
Ugz5coXpXWYkYhVCUUZ4AaABAg,0,0,"2024-06-10 10:22:44",@tosettoo,"Ela quem ? É homem isso",UCXXs1F1TqpPLLrVGTW41Emg,http://www.youtube.com/@tosettoo,0,,
UgxWAnwb7qKXvn4KpgZ4AaABAg,0,0,"2024-06-10 10:21:35",@ThePodcre,"A esquerda eh baseado em inveja odiosa. Homem com inveja de mulheres. Mulheres com inveja de homens. Negro com inveja de branco. Branco com inveja de negro. Rico com inveja de pobre. Pobre com inveja de rico. Eh bizarro.",UCn0TQflvw45IKQh4Sn2-Waw,http://www.youtube.com/@ThePodcre,0,,
Ugzy7LSbVFAifvm98JJ4AaABAg,0,0,"2024-06-10 10:20:32",@thulio562,"Eu tive que pular a parte que essa criatura fez o discurso na paulista, pqp tem que ter muito estômago",UC6du7cftN_JX5jZakkDL8lQ,http://www.youtube.com/@thulio562,0,,
UgyKojGIe6QX-vXmZgl4AaABAg,0,0,"2024-06-10 10:16:31",@helenagoldammerlenz3538,"Ela quer POLARIZAR entre generos e DIVIDIR a população.",UCBnpKoOALoXmQpmlIlL8lTw,http://www.youtube.com/@helenagoldammerlenz3538,0,,
UgxwY0skWl4DJJR2BhN4AaABAg,0,0,"2024-06-10 10:15:26",@reismw,"Só pq eu gosto do Artur, agor ao YT fica me mandado esses do Renan q eu acho nada a ver -_-",UC4SOKtO2upKuZhLdHPuRS6Q,http://www.youtube.com/@reismw,0,,
UgwXnWezHGlTHa_Qyq94AaABAg,0,0,"2024-06-10 10:14:00",@juliosoares6697,"Quanta bobagem..",UC0nf3vyaFWfAoPZJ-trZ3Yg,http://www.youtube.com/@juliosoares6697,0,,
UgynshvOO28TeEIDxzp4AaABAg,0,2,"2024-06-10 10:10:32",@claudiafreitaskohls9781,"❤ Comentario MARAVILHOSO , PARABENS.",UC2Ad6DTlA9ytlKKJteYpSig,http://www.youtube.com/@claudiafreitaskohls9781,0,,
Ugzj7wRmhARs3Wf0Vtt4AaABAg,0,1,"2024-06-10 10:06:20",@impopularmano3394,"basicamente, erika hilton é a inveja extrema incarnada em uma pessoa trans",UC1pXcgu_3ZaIdipPanJZSvQ,http://www.youtube.com/@impopularmano3394,0,,
UgyH_qmU5f_oXX2DZcN4AaABAg,0,0,"2024-06-10 10:05:09",@JIMMYUK77,"Só falou besteira e desconhecimento. Pabllo Vittar se define como homem gay e não como transexual.",UCeP5pdM6HPruG38qnl7WF5Q,http://www.youtube.com/@JIMMYUK77,0,,
UgxkDcWhXKnLpK2s6Fx4AaABAg,0,2,"2024-06-10 09:59:44",@lahs153,"Que belo vídeo no mês do Orgulho",UCl_EafoVHoxsPhxKJR_AQvg,http://www.youtube.com/@lahs153,0,,
UgyHZ8O6a9xR_b16QmN4AaABAg,0,0,"2024-06-10 09:58:46",@lucasmota5905,"Travecão fubangão querendo diminuir o chassi da Zanata. Não gosto da Zanata como política mas ela é gata, agora esse ""troço"" ae querendo diminuir a beleza dela, vá pqp.",UCgM40sniydhYBWs_3NIN7uw,http://www.youtube.com/@lucasmota5905,0,,
UgwAbBoXthw1cpiIuIx4AaABAg,0,0,"2024-06-10 09:55:38",@estoudeolho124,"Para de dar ibope para essa pessoa !",UCQebCrQjaXeu9u-kOGeuqow,http://www.youtube.com/@estoudeolho124,0,,
UgwTM1uct3iPuZAjgf54AaABAg,0,0,"2024-06-10 09:55:02",@EBERDZ6,"caraio de casco feio da porra kkkk",UCfCVOA1B7ORVe6B2SbGNIqw,http://www.youtube.com/@EBERDZ6,0,,
